ACTIONID,Count,高危機.死亡,TIPVDA,X1.4.5.6,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,家暴因素.不良嗜好.賭博.出入不正當場所,家暴因素.個性.生活習慣不合,家暴因素.其他,家暴因素.子女教養問題,家暴因素.性生活不協調,家暴因素.感情.外遇問題,家暴因素.施用毒品.禁藥或迷幻物品,家暴因素.照顧壓力,家暴因素.疑似或罹患精神疾病,家暴因素.經濟狀況不佳,家暴因素.親屬間相處問題,家暴因素.財務問題,家暴因素.財務支配或借貸問題,家暴因素.酗酒,成人家庭暴力兩造關係,被害人婚姻狀態,暴力型態.性暴力,暴力型態.精神暴力,暴力型態.經濟暴力,暴力型態.肢體暴力,使用武器,施暴武器說明,自殺意念,自殺行為,受暴持續總月數,求助時間差.小時,MAIMED,AGE,OCCUPATION,EDUCATION,lng,lat,district,town,Count_plus
DVP0166020,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,12,9,1,26,不詳,3,121.5105252,25.0840708,士林區,葫東里,3
DV00584224,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,,0,0,0,3,3,43,家庭管理,9,121.607549,25.074941,內湖區,金湖里,3
DV00590281,3,0,5,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,NA,,NA,NA,0,46,1,50,不詳,5,121.5310741,25.1128127,士林區,天祿里,3
DI00406008,3,1,14,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,0,0,60,11,2,41,,6,121.591747,25.085749,內湖區,金龍里,3
DI00405326,4,1,10,3,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,11,4,0,1,1,1,0,,0,0,72,1,1,56,服務業,9,121.590631,25.040003,南港區,成福里,3
DV00590281,3,0,5,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,NA,,NA,NA,0,46,1,50,不詳,5,121.5310741,25.1128127,士林區,天祿里,3
DVP0160549,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,0,1,1,32,,5,121.511618,25.08359,士林區,福順里,3
DV00714749,3,0,6,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,,NA,NA,0,8,1,33,服務業,6,121.541298,24.990665,文山區,景行里,3
DV00695641,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,NA,NA,0,16,1,68,不詳,6,121.5654357,25.0648388,松山區,莊敬里,3
DVP0206067,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,,0,0,12,4,1,73,無工作,9,121.5159984,25.0675785,大同區,斯文里,3
DV00581582,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,0,33,1,50,不詳,5,121.5310741,25.1128127,士林區,天祿里,3
DV00671558,3,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,,0,0,144,8,1,44,家庭管理,5,121.607549,25.074941,內湖區,金湖里,3
DI00405326,4,1,10,3,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,11,4,0,1,1,1,0,,0,0,72,1,1,56,服務業,9,121.590631,25.040003,南港區,成福里,3
DVP0187697,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,12,10,1,49,,7,121.5562892,25.0527709,松山區,東勢里,3
DV00607108,3,0,6,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,NA,,NA,NA,0,38,1,56,不詳,9,121.5310741,25.1128127,士林區,天祿里,3
DVP0157759,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,掃帚,0,0,12,2,3,72,不詳,4,121.5780915,25.0764907,內湖區,港墘里,3
DVP0144073,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,NA,0,1,0,1,0,,0,0,0,8,1,49,,9,121.5242237,25.0676337,中山區,圓山里,3
DV00666134,3,1,9,4,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,水果、螺絲起子,1,0,6,10,1,46,家庭管理,3,121.5504029,25.0445536,大安區,建安里,3
DVP0161678,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,2,1,29,服務業,3,121.500986,25.01879,萬華區,興德里,3
DVP0142680,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,,0,0,0,5,1,49,服務業,9,121.5112533,25.0797093,士林區,福順里,3
DVP0175071,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,,0,0,48,17,1,42,不詳,5,121.5562892,25.0527709,松山區,東勢里,3
DI00407035,3,0,6,3,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,60,5,1,34,家庭管理,5,121.5200577,25.022335,中正區,網溪里,3
DV00590281,3,0,5,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,NA,,NA,NA,0,46,1,50,不詳,5,121.5310741,25.1128127,士林區,天祿里,3
DI00407317,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,4,0,1,0,1,1,刀,NA,NA,0,4,1,25,不詳,7,121.495406,25.023962,萬華區,忠德里,3
DVP0208035,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,1,2,52,無工作,5,121.511363,25.062403,大同區,南芳里,3
DV00703625,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,NA,,NA,NA,0,93,1,47,家庭管理,9,121.607549,25.074941,內湖區,金湖里,3
DVP0149787,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,12,8,1,54,,5,121.590043,25.0484506,南港區,聯成里,3
DVP0192037,3,0,7,2,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,96,11,1,41,教,7,121.5964517,25.0805532,內湖區,清白里,3
DVP0177934,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,12,3,2,51,無工作,5,121.511363,25.062403,大同區,南芳里,3
DVP0210850,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,7,1,45,其他,9,121.5359222,25.118853,士林區,天和里,3
DI00407035,3,0,6,3,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,60,5,1,34,家庭管理,5,121.5200577,25.022335,中正區,網溪里,3
DVP0206061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,丟擲塑膠容器(裝水用),0,0,12,4,1,65,家庭管理,4,121.5159984,25.0675785,大同區,斯文里,3
DVP0150540,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,0,1,NA,,NA,NA,0,3,1,35,,5,121.5391739,25.1094352,士林區,芝山里,3
DV00655818,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,6,21,1,47,家庭管理,7,121.5612123,25.0609474,松山區,東榮里,3
DVP0175071,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,,0,0,48,17,1,42,不詳,5,121.5562892,25.0527709,松山區,東勢里,3
DVP0208035,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,1,2,52,無工作,5,121.511363,25.062403,大同區,南芳里,3
DVP0160469,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2把水果刀,0,0,0,10,1,46,商業,5,121.5276655,25.0396222,中正區,文北里,3
DV00583901,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,0,11,1,42,不詳,6,121.4831873,25.1377086,北投區,桃源里,3
DVP0179262,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,1,0,0,0,,0,0,0,8,1,45,不詳,7,121.5359222,25.118853,士林區,天和里,3
DV00714749,3,0,6,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,,NA,NA,0,8,1,33,服務業,6,121.541298,24.990665,文山區,景行里,3
DI00404519,3,0,5,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,刀,0,0,36,8,1,43,,6,121.528236,25.121461,士林區,天玉里,3
DVP0173061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,,NA,NA,0,6,1,58,不詳,4,121.576419,25.0836,內湖區,港華里,3
DI00409221,4,0,7,2,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,4,0,1,0,0,0,,0,0,0,13,1,59,,3,121.590631,25.040003,南港區,成福里,3
DVP0179933,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,0,1,1,水果刀,0,0,0,4,1,53,服務業,9,121.5657668,25.0597192,松山區,富錦里,3
DI00404519,3,0,5,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,刀,0,0,36,8,1,43,,6,121.528236,25.121461,士林區,天玉里,3
DVP0161075,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,,0,0,72,3,1,38,,5,121.5391739,25.1094352,士林區,芝山里,3
DVP0208231,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,1,8,1,44,不詳,6,121.528236,25.121461,士林區,天玉里,3
DI00405326,4,1,10,3,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,11,4,0,1,1,1,0,,0,0,72,1,1,56,服務業,9,121.590631,25.040003,南港區,成福里,3
DVP0187659,3,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,充電器,0,0,24,9,1,59,服務業,6,121.5963989,25.0851655,內湖區,金龍里,3
DVP0173311,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,丟擲不明物品,0,0,0,2,1,44,不詳,9,121.498114,25.136317,北投區,長安里,3
DV00599061,3,1,8,2,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,,1,0,12,2,1,36,家庭管理,7,121.5612123,25.0609474,松山區,東榮里,3
DI00409756,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,不鏽鋼水瓶,0,0,0,2,1,34,商業,7,121.5612123,25.0609474,松山區,東榮里,3
DVP0173694,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,6,2,0,0,0,1,0,,0,0,12,8,1,50,無工作,9,121.5242237,25.0676337,中山區,圓山里,3
DV00723632,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,,0,0,0,8,1,45,無工作,7,121.5359222,25.118853,士林區,天和里,3
DVP0191122,3,1,7,4,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,42,7,1,43,商業,5,121.5331202,25.0459971,中山區,朱園里,3
DV00705729,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,NA,,NA,NA,240,67,1,38,無工作,4,121.569275,25.022217,信義區,泰和里,3
DVP0137358,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,0,10,1,46,,6,121.5599568,25.0370637,信義區,正和里,3
DVP0148662,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,12,249,3,34,服務業,5,121.5612123,25.0609474,松山區,東榮里,3
DV00705729,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,NA,,NA,NA,240,67,1,38,無工作,4,121.569275,25.022217,信義區,泰和里,3
DV00696860,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,,0,0,0,5,1,59,無工作,6,121.5963989,25.0851655,內湖區,金龍里,3
DVP0172504,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,水果刀,0,0,60,2,2,51,其他,5,121.511363,25.062403,大同區,南芳里,3
DV00599541,5,1,12,3,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,椅子,0,0,60,6,1,37,服務業,5,121.5112533,25.0797093,士林區,福順里,3
DVP0202240,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,0,7,1,52,不詳,3,121.5562892,25.0527709,松山區,東勢里,3
DVP0161678,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,2,1,29,服務業,3,121.500986,25.01879,萬華區,興德里,3
DVP0168634,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,0,10,1,49,商業,5,121.604307,25.086578,內湖區,大湖里,3
DVP0146202,3,1,9,4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,60,3,2,40,,9,121.591747,25.085749,內湖區,金龍里,3
DVP0146744,3,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,,0,0,30,10,1,42,商業,5,121.5331202,25.0459971,中山區,朱園里,3
DV00607108,3,0,6,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,NA,,NA,NA,0,38,1,56,不詳,9,121.5310741,25.1128127,士林區,天祿里,3
DVP0173703,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,,0,0,6,15,1,38,,9,121.569275,25.022217,信義區,泰和里,3
DV00720341,3,0,4,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,NA,,NA,NA,0,13,1,44,不詳,9,121.528236,25.121461,士林區,天玉里,3
DVP0191092,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,12,10,1,35,不詳,5,121.5105252,25.0840708,士林區,葫東里,3
DV00720704,3,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,,NA,NA,0,14,1,30,不詳,9,121.500986,25.01879,萬華區,興德里,3
DVP0193844,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,,0,0,360,31,2,55,,4,121.590043,25.0484506,南港區,聯成里,3
DVP0137358,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,0,10,1,46,,6,121.5599568,25.0370637,信義區,正和里,3
DV00614228,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,NA,,NA,NA,0,9,2,42,不詳,9,121.5331202,25.0459971,中山區,朱園里,3
DVP0207111,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,NA,,NA,NA,18,12,1,35,商業,7,121.5391739,25.1094352,士林區,芝山里,3
DVP0154443,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,2,1,35,不詳,5,121.518604,25.090747,士林區,後港里,3
DV00607648,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0,1,0,1,0,,0,0,0,22,1,63,,9,121.5310741,25.1128127,士林區,天祿里,3
DVP0177931,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,12,3,2,58,無工作,4,121.511363,25.062403,大同區,南芳里,3
DV00721852,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,,0,0,0,32,1,51,商業,3,121.5276655,25.0396222,中正區,文北里,3
DV00681897,3,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,,0,0,84,39,1,33,其他,5,121.5599568,25.0370637,信義區,正和里,3
DVP0191086,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,12,10,1,26,不詳,5,121.5105252,25.0840708,士林區,葫東里,3
DVP0175071,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,,0,0,48,17,1,42,不詳,5,121.5562892,25.0527709,松山區,東勢里,3
DVP0187659,3,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,充電器,0,0,24,9,1,59,服務業,6,121.5963989,25.0851655,內湖區,金龍里,3
DV00590281,3,0,5,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,NA,,NA,NA,0,46,1,50,不詳,5,121.5310741,25.1128127,士林區,天祿里,3
DVP0189095,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,24,-4,1,43,不詳,5,121.5331202,25.0459971,中山區,朱園里,3
DV00675420,4,0,6,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,36,12,1,55,無工作,9,121.5830054,25.0504789,南港區,玉成里,3
DI00405089,3,0,7,2,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,4,0,1,0,1,0,,0,0,0,1,2,56,,9,121.590631,25.040003,南港區,成福里,3
DVP0148662,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,12,249,3,34,服務業,5,121.5612123,25.0609474,松山區,東榮里,3
DVP0210087,3,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,12,10,1,48,不詳,5,121.5654357,25.0648388,松山區,莊敬里,3
DVP0137274,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,拐杖,0,0,0,4,1,72,,9,121.5780915,25.0764907,內湖區,港墘里,3
DV00704174,3,0,6,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,,0,NA,6,14,3,25,不詳,9,121.590043,25.0484506,南港區,聯成里,3
DVP0142671,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,0,5,1,37,不詳,6,121.5112533,25.0797093,士林區,福順里,3
DVP0209306,3,1,8,3,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,1,0,24,8,1,47,商業,5,121.5276655,25.0396222,中正區,文北里,3
DV00663842,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,0,1,0,0,0,,0,0,0,8,3,52,不詳,9,121.5242237,25.0676337,中山區,圓山里,3
DI00405398,4,0,5,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,嬰兒餵食椅,NA,NA,0,13,2,49,,5,121.604307,25.086578,內湖區,大湖里,3
DVP0191092,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,12,10,1,35,不詳,5,121.5105252,25.0840708,士林區,葫東里,3
DV00696860,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,,0,0,0,5,1,59,無工作,6,121.5963989,25.0851655,內湖區,金龍里,3
DV00579734,3,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,48,42,1,33,家庭管理,5,121.5599568,25.0370637,信義區,正和里,3
DVP0192026,3,0,6,2,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,,0,0,30,26,1,48,專門職業,7,121.5964517,25.0805532,內湖區,清白里,3
DVP0184812,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,1,3,2,58,無工作,6,121.511363,25.062403,大同區,南芳里,3